Index,Season,Week,Day,Date,Time,Home,Away,ScoreH,ScoreA,Attendance,Venue,Longitude,Latitude,Capacity,H_Followers,A_Followers,Rank_H,Rank_A,Families,Period,Weekend,TemperatureC,DewPoint,RH,LaggedAttendance,RankDiff,GameImp
1524,2018,9,Friday,2018-11-09,18:20:00,Al-Ahli,Al-Qadisiyah,0,2,21499,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,91700,2,15,Yes,Night,Yes,27.6,19,59.48,7602,13,1
1525,2018,9,Saturday,2018-11-10,17:50:00,Al-Fayha,Al-Ittihad,2,1,2156,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,70800,4000000,12,16,Yes,Night,Yes,20,18,88.27,4307,4,1
1526,2018,9,Sunday,2018-11-11,18:20:00,Al-Wehda,Al-Hilal,0,3,32567,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,9600000,4,1,Yes,Night,No,29,14,39.9,7187,3,1
1527,2018,9,Sunday,2018-11-11,20:15:00,Al-Ettifaq,Al-Nassr,1,2,12284,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,3100000,6,3,Yes,Night,No,23,20,83.22,4109,3,1
1528,2018,10,Thursday,2018-11-22,14:45:00,Al-Fateh,Ohod,4,0,1651,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,79700,10,15,Yes,Daytime,Yes,25,5,27.57,2512,5,1
1529,2018,10,Thursday,2018-11-22,17:50:00,Al-Fayha,Al-Hazem,1,1,1056,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,70800,49700,11,12,Yes,Night,Yes,22,11,49.67,2156,1,1
1530,2018,10,Thursday,2018-11-22,18:20:00,Al-Wehda,Al-Batin,1,0,6634,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,98200,5,13,Yes,Night,Yes,31,8,23.88,32567,8,1
1531,2018,10,Friday,2018-11-23,17:30:00,Al-Qadisiyah,Al-Raed,3,1,902,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,149200,14,10,Yes,Night,Yes,22,17,73.29,10420,4,1
1532,2018,10,Friday,2018-11-23,19:40:00,Al-Nassr,Al-Shabab,1,0,4331,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,414900,2,4,Yes,Night,Yes,17,14,82.51,20000,2,1
1533,2018,10,Saturday,2018-11-24,17:30:00,Al-Ettifaq,Al-Taawoun,2,4,1273,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,226500,208700,6,7,Yes,Night,Yes,25,14,50.46,12284,1,1
1534,2018,10,Saturday,2018-11-24,17:50:00,Al-Faisaly,Al-Hilal,1,1,3498,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,9600000,8,1,Yes,Night,Yes,20,15,72.94,802,7,1
1535,2018,10,Sunday,2018-11-25,19:40:00,Al-Ittihad,Al-Ahli,1,3,46527,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,2000000,16,3,Yes,Night,No,25,10,38.78,20250,13,1
1536,2018,11,Thursday,2018-11-29,17:45:00,Al-Shabab,Al-Ettifaq,2,2,866,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,226500,5,7,Yes,Night,Yes,21,6,37.64,1235,2,1
1537,2018,11,Friday,2018-11-30,17:25:00,Al-Qadisiyah,Al-Faisaly,1,1,1178,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,103900,12,9,Yes,Night,Yes,20,16,77.77,902,3,1
1538,2018,11,Friday,2018-11-30,18:30:00,Al-Ahli,Al-Fayha,1,1,15969,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,70800,3,10,Yes,Night,Yes,30.2,21,57.91,21499,7,1
1539,2018,11,Saturday,2018-12-01,17:25:00,Al-Fateh,Al-Taawoun,0,2,3491,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,208700,8,7,Yes,Night,Yes,19,12,63.85,1651,1,1
1540,2018,11,Saturday,2018-12-01,17:40:00,Al-Batin,Al-Raed,1,3,3021,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,149200,14,9,Yes,Night,Yes,18.6,15,79.58,2933,5,1
1541,2018,11,Sunday,2018-12-02,17:45:00,Al-Nassr,Al-Wehda,1,2,4763,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,226600,2,4,Yes,Night,No,22,7,37.92,4331,2,1
1542,2018,11,Sunday,2018-12-02,18:15:00,Al-Ittihad,Al-Hazem,2,2,15905,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,49700,16,13,Yes,Night,No,27.4,22,72.42,46527,3,1
1543,2018,12,Thursday,2018-12-06,15:00:00,Al-Batin,Al-Fayha,1,0,2696,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,70800,14,11,Yes,Daytime,Yes,17,14,82.51,3021,3,1
1544,2018,12,Thursday,2018-12-06,17:25:00,Al-Qadisiyah,Al-Ettifaq,2,0,3094,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,226500,12,7,Yes,Night,Yes,24,14,53.58,1178,5,1
1545,2018,12,Thursday,2018-12-06,17:45:00,Al-Shabab,Ohod,1,0,1214,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,79700,6,15,Yes,Night,Yes,24,0,20.51,866,9,1
1546,2018,12,Thursday,2018-12-06,19:40:00,Al-Ittihad,Al-Faisaly,1,2,23379,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,103900,16,9,Yes,Night,Yes,23,11,46.74,15905,7,1
1547,2018,12,Friday,2018-12-07,18:20:00,Al-Wehda,Al-Taawoun,0,1,3683,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,208700,4,6,Yes,Night,Yes,25,8,33.88,6634,2,1
1548,2018,12,Saturday,2018-12-08,15:05:00,Al-Hilal,Al-Nassr,2,2,23047,King Saud University Stadium,46.626176,24.73015,25000,9600000,3100000,1,2,Yes,Daytime,Yes,21,9,46.19,10112,1,1
1549,2018,12,Saturday,2018-12-08,17:30:00,Al-Fateh,Al-Hazem,3,2,1779,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,49700,10,13,Yes,Night,Yes,19,12,63.85,3491,3,1
1550,2018,12,Saturday,2018-12-08,17:50:00,Al-Raed,Al-Ahli,0,0,1953,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,2000000,11,3,Yes,Night,Yes,20,13,64.07,7901,8,1
1551,2018,11,Wednesday,2018-12-12,18:20:00,Ohod,Al-Hilal,0,1,20207,Prince Mohammed bin Abdul Aziz Stadium,39.543668,24.462513,20000,79700,9600000,15,1,Yes,Night,No,26,11,39.06,7139,14,1
1552,2018,13,Thursday,2018-12-13,17:30:00,Al-Fateh,Al-Faisaly,1,1,2902,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,103900,7,8,Yes,Night,Yes,18,9,55.66,1779,1,1
1553,2018,13,Thursday,2018-12-13,17:30:00,Al-Ettifaq,Al-Wehda,2,1,2485,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,226600,9,5,Yes,Night,Yes,18,13,72.58,1273,4,1
1554,2018,13,Friday,2018-12-14,15:05:00,Al-Nassr,Al-Raed,4,0,6787,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,149200,2,8,Yes,Daytime,Yes,22,11,49.67,4763,6,1
1555,2018,13,Friday,2018-12-14,15:15:00,Al-Taawoun,Al-Fayha,3,0,2957,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,70800,5,12,Yes,Daytime,Yes,20,18,88.27,2700,7,1
1556,2018,13,Friday,2018-12-14,17:45:00,Al-Batin,Al-Ittihad,1,3,6000,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,4000000,14,16,Yes,Night,Yes,15.2,10,71.11,2696,2,1
1557,2018,13,Saturday,2018-12-15,15:05:00,Al-Hilal,Al-Hazem,1,2,12286,King Saud University Stadium,46.626176,24.73015,25000,9600000,49700,1,13,Yes,Daytime,Yes,16,11,72.22,23047,12,1
1558,2018,13,Saturday,2018-12-15,18:25:00,Al-Ahli,Al-Shabab,0,1,20876,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,414900,3,6,Yes,Night,Yes,26.7,20,66.73,15969,3,1
1559,2018,13,Monday,2018-12-17,18:20:00,Ohod,Al-Qadisiyah,1,3,7110,Prince Mohammed bin Abdul Aziz Stadium,39.543668,24.462513,20000,79700,91700,15,11,Yes,Night,No,26,9,34.17,20207,4,1
1560,2018,14,Thursday,2018-12-20,15:20:00,Al-Raed,Al-Hazem,1,0,2197,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,49700,10,12,Yes,Daytime,Yes,23,12,49.93,1953,2,1
1561,2018,14,Thursday,2018-12-20,17:50:00,Al-Faisaly,Al-Wehda,3,0,720,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,226600,9,6,Yes,Night,Yes,15,8,62.95,3498,3,1
1562,2018,14,Friday,2018-12-21,15:10:00,Al-Shabab,Al-Batin,4,0,1073,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,98200,5,14,Yes,Daytime,Yes,18,5,42.31,1214,9,1
1563,2018,14,Friday,2018-12-21,15:10:00,Al-Hilal,Al-Ahli,4,3,21577,King Saud University Stadium,46.626176,24.73015,25000,9600000,2000000,1,4,Yes,Daytime,Yes,15.7,7.1,56.6,12286,3,1
1564,2018,14,Friday,2018-12-21,17:30:00,Al-Qadisiyah,Al-Taawoun,3,1,1415,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,208700,10,4,Yes,Night,Yes,19,11,59.76,3094,6,1
1565,2018,14,Friday,2018-12-21,17:30:00,Al-Fateh,Al-Ettifaq,0,0,3146,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,226500,8,7,Yes,Night,Yes,18,10,59.52,2902,1,1
1566,2018,14,Friday,2018-12-21,18:25:00,Al-Ittihad,Al-Nassr,1,2,50376,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,3100000,15,2,Yes,Night,Yes,24.9,18,65.54,23379,13,1
1567,2018,14,Saturday,2018-12-22,15:15:00,Al-Fayha,Ohod,3,0,732,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,70800,79700,13,16,Yes,Daytime,Yes,12,3,54.1,1056,3,1
1568,2018,9,Tuesday,2018-12-25,18:00:00,Al-Raed,Al-Taawoun,2,1,8700,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,208700,11,3,Yes,Night,No,19,12,63.85,2197,8,1
1569,2018,15,Thursday,2018-12-27,17:45:00,Al-Batin,Al-Qadisiyah,2,0,2124,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,91700,14,8,Yes,Night,Yes,16.5,13,79.8,6000,6,1
1570,2018,15,Thursday,2018-12-27,17:55:00,Al-Faisaly,Al-Fayha,1,0,2417,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,70800,7,12,Yes,Night,Yes,15,3,44.5,720,5,1
1571,2018,15,Friday,2018-12-28,15:00:00,Al-Fateh,Al-Nassr,0,0,8381,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,3100000,10,2,Yes,Daytime,Yes,19,9,52.28,3146,8,1
1572,2018,15,Friday,2018-12-28,15:20:00,Al-Hazem,Al-Shabab,1,3,802,King Abdullah Sport City Stadium,43.9478,26.3789,25000,49700,414900,13,3,Yes,Daytime,Yes,16,10,67.56,1350,10,1
1573,2018,15,Friday,2018-12-28,18:30:00,Al-Wehda,Al-Ahli,2,1,10000,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,2000000,6,5,Yes,Night,Yes,24,9,38.49,3683,1,1
1574,2018,15,Saturday,2018-12-29,17:35:00,Al-Ettifaq,Al-Ittihad,1,0,12817,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,4000000,9,15,Yes,Night,Yes,15,10,72.03,2485,6,1
1575,2018,15,Sunday,2018-12-30,15:45:00,Ohod,Al-Raed,0,1,2800,Prince Mohammed bin Abdul Aziz Stadium,39.543668,24.462513,20000,79700,149200,16,11,Yes,Daytime,No,21,6,37.64,7110,5,1
1576,2018,15,Sunday,2018-12-30,18:00:00,Al-Taawoun,Al-Hilal,2,2,14893,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,9600000,4,1,Yes,Night,No,21,13,60.24,2957,3,1
1577,2018,16,Thursday,2019-01-10,18:05:00,Al-Faisaly,Al-Nassr,2,2,2048,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,3100000,7,2,Yes,Night,Yes,10,-2,43.05,2417,5,1
1578,2018,16,Thursday,2019-01-10,18:10:00,Al-Taawoun,Al-Hazem,1,1,1473,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,49700,4,13,Yes,Night,Yes,14,4,50.94,14893,9,1
1579,2018,16,Thursday,2019-01-10,18:35:00,Al-Wehda,Al-Fateh,1,0,846,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,161100,6,11,Yes,Night,Yes,25,12,44.28,10000,5,1
1580,2018,16,Thursday,2019-01-10,19:50:00,Al-Qadisiyah,Al-Ittihad,0,1,6856,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,4000000,10,15,Yes,Night,Yes,17,8,55.4,1415,5,1
1581,2018,16,Friday,2019-01-11,15:25:00,Al-Shabab,Al-Fayha,4,1,1559,Prince Khalid bin Sultan Stadium,46.627541,24.804023,10000,414900,70800,3,12,Yes,Daytime,Yes,15,-2,31.01,1073,9,1
1582,2018,16,Friday,2019-01-11,15:25:00,Al-Hilal,Al-Raed,1,1,20490,King Saud University Stadium,46.626176,24.73015,25000,9600000,149200,1,9,Yes,Daytime,Yes,11.6,-2.5,37.3,21577,8,1
1583,2018,16,Friday,2019-01-11,15:30:00,Al-Batin,Al-Ettifaq,0,0,1436,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,226500,14,8,Yes,Daytime,Yes,14,0,38.29,2124,6,1
1584,2018,16,Friday,2019-01-11,18:35:00,Al-Ahli,Ohod,5,1,2700,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,79700,5,16,Yes,Night,Yes,24.8,16,58.08,20876,11,1
1585,2018,17,Sunday,2019-01-27,15:20:00,Al-Fateh,Al-Qadisiyah,2,0,929,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,91700,11,10,Yes,Daytime,No,29,0,15.28,8381,1,1
1586,2018,17,Sunday,2019-01-27,18:20:00,Al-Fayha,Al-Hilal,1,5,4294,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,70800,9600000,13,1,Yes,Night,No,21,0,24.62,732,12,1
1587,2018,17,Monday,2019-01-28,15:30:00,Al-Batin,Al-Faisaly,2,0,1873,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,103900,14,7,Yes,Daytime,No,23,8,38.21,1436,7,1
1588,2018,17,Monday,2019-01-28,18:20:00,Al-Nassr,Ohod,4,0,3039,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,3100000,79700,2,16,Yes,Night,No,19,13,68.18,6787,14,1
1589,2018,17,Monday,2019-01-28,18:50:00,Al-Wehda,Al-Hazem,1,1,1933,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,49700,5,12,Yes,Night,No,23,10,43.73,846,7,1
1590,2018,17,Monday,2019-01-28,20:20:00,Al-Taawoun,Al-Ahli,3,4,2724,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,2000000,6,4,Yes,Night,No,15,15,100,1473,2,1
1591,2018,17,Tuesday,2019-01-29,18:25:00,Al-Raed,Al-Ettifaq,1,2,1625,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,226500,9,8,Yes,Night,No,16,8,59.04,8700,1,1
1592,2018,17,Tuesday,2019-01-29,20:20:00,Al-Ittihad,Al-Shabab,0,0,46575,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,414900,15,3,Yes,Night,No,24,13.5,51.86,50376,12,1
1593,2018,18,Saturday,2019-02-02,15:20:00,Al-Qadisiyah,Al-Fayha,2,0,898,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,70800,11,14,Yes,Daytime,Yes,23,14,56.91,6856,3,1
1594,2018,18,Saturday,2019-02-02,18:15:00,Al-Batin,Al-Ahli,1,2,3023,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,2000000,12,4,Yes,Night,Yes,18,7,48.58,1873,8,1
1595,2018,18,Saturday,2019-02-02,20:15:00,Al-Taawoun,Al-Nassr,3,1,10600,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,3100000,6,2,Yes,Night,Yes,19,13,68.18,2724,4,1
1596,2018,18,Sunday,2019-02-03,15:40:00,Al-Faisaly,Al-Hazem,1,2,561,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,49700,8,13,Yes,Daytime,No,13,4,54.36,2048,5,1
1597,2018,18,Sunday,2019-02-03,20:15:00,Ohod,Al-Ettifaq,2,1,2011,Prince Mohammed bin Abdul Aziz Stadium,39.543668,24.462513,20000,79700,226500,16,7,Yes,Night,No,26,7,29.82,2800,9,1
1598,2018,18,Monday,2019-02-04,18:20:00,Al-Hilal,Al-Fateh,4,1,22486,King Saud University Stadium,46.626176,24.73015,25000,9600000,161100,1,9,Yes,Night,No,18,-7,17.59,20490,8,1
1599,2018,18,Monday,2019-02-04,18:25:00,Al-Shabab,Al-Raed,1,1,594,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,414900,149200,3,10,Yes,Night,No,12,-7,25.87,1559,7,1
1600,2018,18,Monday,2019-02-04,20:15:00,Al-Wehda,Al-Ittihad,0,2,15708,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,4000000,5,15,Yes,Night,No,27,10,34.45,1933,10,1
1601,2018,19,Wednesday,2019-02-06,20:15:00,Al-Nassr,Al-Qadisiyah,3,1,4321,King Fahad International Stadium,46.839236,24.788206,67000,3100000,91700,2,9,Yes,Night,No,17,-8,17.34,3039,7,1
1602,2018,19,Thursday,2019-02-07,18:50:00,Ohod,Al-Faisaly,4,1,2189,Prince Mohammed bin Abdul Aziz Stadium,39.543668,24.462513,20000,79700,103900,16,8,Yes,Night,Yes,27,5,24.49,2011,8,1
1603,2018,19,Thursday,2019-02-07,20:15:00,Al-Hazem,Al-Ahli,2,4,1589,King Abdullah Sport City Stadium,43.9478,26.3789,25000,49700,2000000,12,4,Yes,Night,Yes,22,9,43.45,802,8,1
1604,2018,19,Friday,2019-02-08,15:45:00,Al-Fayha,Al-Ettifaq,1,1,1315,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,70800,226500,14,7,Yes,Daytime,Yes,18,0,29.66,4294,7,1
1605,2018,19,Friday,2019-02-08,20:15:00,Al-Batin,Al-Hilal,2,3,6000,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,9600000,13,1,Yes,Night,Yes,42,9,13.98,3023,12,1
1606,2018,19,Saturday,2019-02-09,15:50:00,Al-Raed,Al-Wehda,1,3,1883,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,226600,10,6,Yes,Daytime,Yes,19,18,93.93,1625,4,1
1607,2018,19,Saturday,2019-02-09,18:10:00,Al-Fateh,Al-Shabab,1,0,2849,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,414900,11,3,Yes,Night,Yes,23,-2,18.83,929,8,1
1608,2018,19,Saturday,2019-02-09,20:15:00,Al-Ittihad,Al-Taawoun,0,0,30785,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,208700,15,5,Yes,Night,Yes,25.3,16,56.38,46575,10,1
1609,2018,20,Tuesday,2019-02-12,18:25:00,Al-Hilal,Al-Qadisiyah,4,1,20758,King Saud University Stadium,46.626176,24.73015,25000,9600000,91700,1,10,Yes,Night,No,16,2,38.88,22486,9,1
1610,2018,20,Tuesday,2019-02-12,20:20:00,Al-Ahli,Al-Nassr,1,2,30335,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,3100000,3,2,Yes,Night,No,25.5,8.8,34.72,2700,1,1
1611,2018,20,Wednesday,2019-02-13,15:50:00,Al-Hazem,Al-Batin,1,0,2900,Al-Hazm Club Stadium,43.50235,25.862347,3000,49700,98200,12,13,Yes,Daytime,No,18,9,55.66,1589,1,1
1612,2018,20,Wednesday,2019-02-13,18:10:00,Al-Ettifaq,Al-Faisaly,3,4,1968,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,103900,7,9,Yes,Night,No,33,20,46.44,12817,2,1
1613,2018,20,Thursday,2019-02-14,15:45:00,Al-Fayha,Al-Fateh,1,2,1107,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,70800,161100,14,8,Yes,Daytime,Yes,20,-3,21.01,1315,6,1
1614,2018,20,Thursday,2019-02-14,18:35:00,Al-Taawoun,Ohod,4,0,2474,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,79700,6,16,Yes,Night,Yes,21,10,49.4,10600,10,1
1615,2018,20,Friday,2019-02-15,18:30:00,Al-Shabab,Al-Wehda,1,0,1491,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,226600,4,5,Yes,Night,Yes,25,10,38.78,594,1,1
1616,2018,20,Friday,2019-02-15,20:20:00,Al-Raed,Al-Ittihad,1,1,7620,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,4000000,11,15,Yes,Night,Yes,21,13,60.24,1883,4,1
1617,2018,21,Wednesday,2019-02-20,18:20:00,Al-Fateh,Al-Ahli,2,1,4807,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,2000000,7,4,Yes,Night,No,18,-2,25.63,2849,3,1
1618,2018,21,Thursday,2019-02-21,15:55:00,Al-Hazem,Al-Ettifaq,1,1,1572,King Abdullah Sport City Stadium,43.9478,26.3789,25000,49700,226500,12,9,Yes,Daytime,Yes,18,6,45.35,2900,3,1
1619,2018,21,Thursday,2019-02-21,20:25:00,Al-Ittihad,Al-Hilal,0,2,52210,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,9600000,15,1,Yes,Night,Yes,23.4,7.8,36.79,30785,14,1
1620,2018,21,Friday,2019-02-22,15:55:00,Al-Taawoun,Al-Batin,4,1,2694,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,98200,5,13,Yes,Daytime,Yes,23,7,35.69,2474,8,1
1621,2018,21,Friday,2019-02-22,18:15:00,Al-Qadisiyah,Al-Shabab,0,1,1322,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,414900,11,3,Yes,Night,Yes,18,11,63.62,898,8,1
1622,2018,21,Friday,2019-02-22,20:25:00,Al-Wehda,Ohod,4,1,2623,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,79700,6,16,Yes,Night,Yes,24,8,35.97,15708,10,1
1623,2018,21,Saturday,2019-02-23,15:55:00,Al-Raed,Al-Faisaly,0,3,1738,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,103900,10,8,Yes,Daytime,Yes,22,4,30.8,7620,2,1
1624,2018,21,Saturday,2019-02-23,20:25:00,Al-Nassr,Al-Fayha,1,0,6022,King Fahad International Stadium,46.839236,24.788206,67000,3100000,70800,2,14,Yes,Night,Yes,24,2,23.69,4321,12,1
1625,2018,22,Thursday,2019-02-28,16:00:00,Al-Taawoun,Al-Ettifaq,4,1,2557,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,226500,4,9,Yes,Daytime,Yes,21,4,32.75,2694,5,1
1626,2018,22,Thursday,2019-02-28,19:05:00,Ohod,Al-Fateh,0,0,2021,Prince Mohammed bin Abdul Aziz Stadium,39.543668,24.462513,20000,79700,161100,16,7,Yes,Night,Yes,24,-2,17.72,2189,9,1
1627,2018,22,Thursday,2019-02-28,20:30:00,Al-Shabab,Al-Nassr,0,1,14530,King Fahad International Stadium,46.839236,24.788206,67000,414900,3100000,3,2,Yes,Night,Yes,26,-4,13.56,1491,1,1
1628,2018,22,Friday,2019-03-01,16:00:00,Al-Raed,Al-Qadisiyah,0,0,1419,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,91700,10,11,Yes,Daytime,Yes,16,4,44.79,1738,1,1
1629,2018,22,Friday,2019-03-01,18:35:00,Al-Hilal,Al-Faisaly,2,1,22688,King Saud University Stadium,46.626176,24.73015,25000,9600000,103900,1,8,Yes,Night,Yes,17,-3,25.35,20758,7,1
1630,2018,22,Friday,2019-03-01,20:30:00,Al-Ahli,Al-Ittihad,1,1,42880,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,4000000,5,15,Yes,Night,Yes,22.1,8.6,42.03,30335,10,1
1631,2018,22,Saturday,2019-03-02,15:50:00,Al-Batin,Al-Wehda,1,1,2918,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,226600,13,6,Yes,Daytime,Yes,19,8,48.86,6000,7,1
1632,2018,22,Saturday,2019-03-02,16:00:00,Al-Hazem,Al-Fayha,0,1,1150,Al-Hazm Club Stadium,43.50235,25.862347,3000,49700,70800,12,14,Yes,Daytime,Yes,16,6,51.48,1572,2,1
1633,2018,23,Thursday,2019-03-07,18:40:00,Al-Shabab,Al-Faisaly,2,1,1302,King Fahad International Stadium,46.839236,24.788206,67000,414900,103900,3,8,Yes,Night,Yes,19,-4,20.74,14530,5,1
1634,2018,23,Thursday,2019-03-07,20:30:00,Al-Taawoun,Al-Raed,2,1,9164,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,149200,4,10,Yes,Night,Yes,20,3,32.46,2557,6,1
1635,2018,23,Friday,2019-03-08,15:40:00,Al-Qadisiyah,Al-Ahli,1,2,3022,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,2000000,11,5,Yes,Daytime,Yes,25,1,20.77,1322,6,1
1636,2018,23,Friday,2019-03-08,18:40:00,Al-Nassr,Al-Ettifaq,3,2,5843,King Fahad International Stadium,46.839236,24.788206,67000,3100000,226500,2,9,Yes,Night,Yes,24,-2,17.72,6022,7,1
1637,2018,23,Friday,2019-03-08,20:30:00,Al-Ittihad,Al-Fayha,2,0,32162,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,70800,15,13,Yes,Night,Yes,24.4,11.9,45.6,52210,2,1
1638,2018,23,Friday,2019-03-08,20:30:00,Al-Hilal,Al-Wehda,1,1,21851,King Saud University Stadium,46.626176,24.73015,25000,9600000,226600,1,6,Yes,Night,Yes,17.5,-4.1,22.62,22688,5,1
1639,2018,23,Saturday,2019-03-09,15:40:00,Al-Fateh,Al-Batin,0,2,1904,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,98200,7,14,Yes,Daytime,Yes,18,-1,27.58,4807,7,1
1640,2018,23,Saturday,2019-03-09,16:00:00,Al-Hazem,Ohod,2,2,1043,Al-Hazm Club Stadium,43.50235,25.862347,3000,49700,79700,12,16,Yes,Daytime,Yes,19,5,39.75,1150,4,1
1641,2018,24,Thursday,2019-03-14,18:45:00,Al-Faisaly,Al-Qadisiyah,3,0,800,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,91700,8,11,Yes,Night,Yes,22,14,60.47,561,3,1
1642,2018,24,Thursday,2019-03-14,20:15:00,Al-Taawoun,Al-Fateh,1,1,2500,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,161100,4,7,Yes,Night,Yes,26,14,47.55,9164,3,1
